symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
DJ30.,LONG,2025-07-24 12:35:00,2025-07-24 13:20:00,44900.01,44875.82428571429,44875.82428571429,44984.65999999999,23.1,-651.09,SL,EUROPE,3,12,2025-07,45.0,-1.161,3.5,560.96,10568.03,12.3429,24.19,0.00054
NAS100.,LONG,2025-07-24 11:45:00,2025-07-24 13:30:00,23252.64,23233.49714285714,23233.49714285714,23319.640000000007,29.3,-619.49,SL,EUROPE,3,11,2025-07,105.0,-1.104,3.5,560.96,9948.54,9.6964,19.14,0.00082
DJ30.,LONG,2025-07-25 12:35:00,2025-07-25 13:05:00,44787.01,44764.36714285715,44764.36714285715,44866.259999999995,21.9,-583.48,SL,EUROPE,4,12,2025-07,30.0,-1.173,3.5,497.43,9365.06,11.0714,22.64,0.00051
NAS100.,SHORT,2025-07-28 10:30:00,2025-07-28 10:55:00,23416.2,23430.95,23430.95,23364.575,31.7,-530.98,SL,EUROPE,0,10,2025-07,25.0,-1.134,3.5,468.25,8834.09,7.5,14.75,0.00063
SP500.,SHORT,2025-07-28 10:15:00,2025-07-28 13:40:00,6417.6,6405.419999999998,6421.080000000001,6405.419999999998,124.9,1433.85,TP,EUROPE,0,10,2025-07,205.0,3.062,3.5,468.25,10267.94,1.74,3.48,0.00054
DJ30.,SHORT,2025-07-28 10:05:00,2025-07-28 13:45:00,45082.95,44956.7,45119.021428571425,44956.7,12.9,1577.02,TP,EUROPE,0,10,2025-07,220.0,3.368,3.5,468.25,11844.96,17.5357,36.07,0.0008
DJ30.,SHORT,2025-07-29 10:05:00,2025-07-29 10:45:00,44896.51,44924.08142857143,44924.08142857143,44800.01000000001,21.4,-675.63,SL,EUROPE,1,10,2025-07,40.0,-1.141,3.5,592.25,11169.34,13.2857,27.57,0.00061
DJ30.,LONG,2025-07-29 11:25:00,2025-07-29 12:55:00,44936.01,44899.29571428572,44899.29571428572,45064.509999999995,15.2,-618.86,SL,EUROPE,1,11,2025-07,90.0,-1.108,3.5,558.47,10550.48,17.8571,36.71,0.00082
NAS100.,SHORT,2025-07-31 12:35:00,2025-07-31 15:30:00,23668.49,23688.775714285715,23688.775714285715,23597.490000000005,26.0,-579.43,SL,EUROPE,3,12,2025-07,175.0,-1.098,3.5,527.52,9971.05,10.2679,20.29,0.00086
DJ30.,LONG,2025-08-05 08:10:00,2025-08-05 10:05:00,44261.55,44313.04999999999,44246.83571428572,44313.04999999999,33.8,1605.5,TP,EUROPE,1,8,2025-08,115.0,3.22,3.5,498.55,11576.55,7.8571,14.71,0.00033
SP500.,LONG,2025-08-05 08:00:00,2025-08-05 10:35:00,6345.53,6342.744285714285,6342.744285714285,6355.280000000001,124.9,-435.37,SL,EUROPE,1,8,2025-08,155.0,-0.873,3.5,498.55,11141.18,1.2679,2.79,0.00044
