symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,session,day_of_week,hour,month,duration_min,r_multiple,rr_ratio_used,risk_amount,balance_after,atr_at_entry,sl_distance_pts,sl_distance_pct
SP500.,LONG,2025-09-04 08:05:00,2025-09-04 08:20:00,6462.52,6459.870000000001,6459.870000000001,6471.794999999999,124.9,-330.98,SL,EUROPE,3,8,2025-09,15.0,-0.35,3.5,945.46,13175.6,1.45,2.65,0.00041
DJ30.,SHORT,2025-09-04 10:20:00,2025-09-04 10:35:00,45246.46,45288.10285714286,45288.10285714286,45100.70999999998,22.1,-920.31,SL,EUROPE,3,10,2025-09,15.0,-0.998,3.5,922.29,12255.29,20.9714,41.64,0.00092
DJ30.,SHORT,2025-09-08 13:35:00,2025-09-08 16:15:00,45520.45,45542.16428571428,45542.16428571428,45444.45000000001,39.5,-857.71,SL,EUROPE,0,13,2025-09,160.0,-1.0,3.5,857.87,11397.58,10.8571,21.71,0.00048
DJ30.,SHORT,2025-09-08 13:05:00,2025-09-08 16:20:00,45526.45,45548.735714285714,45548.735714285714,45448.44999999998,38.4,-855.77,SL,EUROPE,0,13,2025-09,195.0,-0.998,3.5,857.87,10541.81,11.1429,22.29,0.00049
DJ30.,SHORT,2025-09-09 08:25:00,2025-09-09 08:45:00,45582.43,45598.00142857143,45598.00142857143,45527.93000000001,47.3,-736.53,SL,EUROPE,1,8,2025-09,20.0,-0.998,3.5,737.93,9805.28,8.2857,15.57,0.00034
SP500.,SHORT,2025-09-09 08:35:00,2025-09-09 08:50:00,6508.95,6511.5599999999995,6511.5599999999995,6499.8150000000005,124.9,-325.99,SL,EUROPE,1,8,2025-09,15.0,-0.442,3.5,737.93,9479.29,1.305,2.61,0.0004
NAS100.,SHORT,2025-09-09 08:45:00,2025-09-09 08:55:00,23813.1,23826.20714285714,23826.20714285714,23767.225000000006,52.3,-685.5,SL,EUROPE,1,8,2025-09,10.0,-0.999,3.5,686.37,8793.78,6.3036,13.11,0.00055
DJ30.,SHORT,2025-09-09 11:30:00,2025-09-09 14:15:00,45595.93,45632.27285714286,45632.27285714286,45468.729999999996,16.9,-614.19,SL,EUROPE,1,11,2025-09,165.0,-0.998,3.5,615.56,8179.59,18.1714,36.34,0.0008
NAS100.,SHORT,2025-09-09 12:55:00,2025-09-09 17:00:00,23835.25,23779.000000000004,23851.321428571428,23779.000000000004,38.3,2154.37,TP,EUROPE,1,12,2025-09,245.0,3.5,3.5,615.56,10333.97,8.0357,16.07,0.00067
SP500.,SHORT,2025-09-09 11:50:00,2025-09-09 17:30:00,6510.8,6493.730000000001,6515.677142857143,6493.730000000001,124.9,2132.04,TP,EUROPE,1,11,2025-09,340.0,3.464,3.5,615.56,12466.01,2.2536,4.88,0.00075
NAS100.,SHORT,2025-09-10 11:30:00,2025-09-10 13:25:00,23888.35,23908.52857142857,23908.52857142857,23817.724999999995,43.2,-871.71,SL,EUROPE,2,11,2025-09,115.0,-0.999,3.5,872.62,11594.29,10.0893,20.18,0.00084
