time,open,high,low,close,tick_volume,spread,real_volume
2026-03-24 05:45:00,46074.35,46092.05,46062.05,46064.05,537,130,0
2026-03-24 05:50:00,46064.05,46064.05,46023.05,46037.35,717,130,0
2026-03-24 05:55:00,46037.35,46041.35,46021.05,46025.05,588,130,0
2026-03-24 06:00:00,46025.05,46031.35,46012.35,46019.35,612,130,0
2026-03-24 06:05:00,46019.05,46032.35,46002.35,46013.05,514,130,0
2026-03-24 06:10:00,46015.35,46036.05,46008.05,46021.05,529,130,0
2026-03-24 06:15:00,46021.35,46035.35,46020.05,46025.35,423,130,0
2026-03-24 06:20:00,46025.35,46044.35,46023.05,46039.05,477,130,0
2026-03-24 06:25:00,46040.05,46060.35,46030.55,46052.35,481,130,0
2026-03-24 06:30:00,46052.35,46053.35,46005.05,46008.05,759,130,0
2026-03-24 06:35:00,46008.05,46043.05,45998.05,46038.05,645,130,0
2026-03-24 06:40:00,46038.35,46060.35,46033.05,46049.05,498,130,0
2026-03-24 06:45:00,46047.35,46059.05,46040.05,46049.05,417,130,0
2026-03-24 06:50:00,46049.05,46057.35,46031.55,46055.05,483,130,0
2026-03-24 06:55:00,46055.05,46070.35,46050.05,46069.35,421,130,0
2026-03-24 07:00:00,46069.35,46085.35,46061.05,46081.35,469,130,0
2026-03-24 07:05:00,46081.35,46096.35,46078.05,46087.35,414,130,0
2026-03-24 07:10:00,46086.35,46099.35,46077.05,46080.35,401,130,0
2026-03-24 07:15:00,46081.35,46081.35,46049.35,46054.05,369,130,0
2026-03-24 07:20:00,46055.35,46060.35,46033.35,46036.35,472,130,0
2026-03-24 07:25:00,46035.35,46038.35,46026.05,46031.35,386,130,0
2026-03-24 07:30:00,46030.35,46037.35,46013.35,46028.35,421,130,0
2026-03-24 07:35:00,46028.35,46032.35,46020.05,46023.35,383,130,0
2026-03-24 07:40:00,46023.35,46031.35,46015.05,46016.35,358,130,0
2026-03-24 07:45:00,46015.35,46035.35,46014.05,46026.35,341,130,0
2026-03-24 07:50:00,46027.35,46047.35,46021.35,46039.35,331,130,0
2026-03-24 07:55:00,46039.35,46041.35,46022.05,46032.05,389,130,0
2026-03-24 08:00:00,46033.35,46039.35,45996.35,45998.35,592,130,0
2026-03-24 08:05:00,45997.35,45999.35,45964.05,45969.35,518,130,0
2026-03-24 08:10:00,45969.35,46014.35,45961.35,46001.35,561,130,0
2026-03-24 08:15:00,46002.35,46111.05,46001.05,46040.55,714,130,0
2026-03-24 08:20:00,46041.05,46043.55,45960.35,45975.05,818,130,0
2026-03-24 08:25:00,45973.55,45985.05,45928.05,45929.35,606,130,0
2026-03-24 08:30:00,45929.35,45958.05,45922.35,45954.05,593,130,0
2026-03-24 08:35:00,45954.35,45978.05,45948.35,45977.05,558,130,0
2026-03-24 08:40:00,45977.35,46041.35,45976.05,46015.35,587,130,0
2026-03-24 08:45:00,46014.05,46033.35,46004.05,46018.05,493,130,0
2026-03-24 08:50:00,46018.05,46035.35,46013.35,46022.55,506,130,0
2026-03-24 08:55:00,46023.05,46027.35,46009.55,46027.35,420,130,0
2026-03-24 09:00:00,46027.35,46070.35,46020.05,46061.05,621,130,0
2026-03-24 09:05:00,46061.05,46075.35,46055.35,46074.05,475,130,0
2026-03-24 09:10:00,46074.05,46077.35,46052.05,46067.35,447,130,0
2026-03-24 09:15:00,46067.35,46086.35,46059.05,46074.35,490,130,0
2026-03-24 09:20:00,46074.35,46105.35,46063.05,46098.35,498,130,0
2026-03-24 09:25:00,46098.35,46144.35,46095.35,46118.05,629,130,0
2026-03-24 09:30:00,46116.35,46149.35,46116.35,46139.35,663,130,0
2026-03-24 09:35:00,46140.35,46175.35,46139.35,46160.05,559,130,0
2026-03-24 09:40:00,46160.35,46173.35,46147.35,46161.05,515,130,0
2026-03-24 09:45:00,46162.05,46194.35,46142.35,46190.35,491,130,0
2026-03-24 09:50:00,46190.35,46248.35,46180.35,46247.05,348,130,0
2026-03-24 09:55:00,46247.35,46247.35,46216.05,46222.35,468,130,0
2026-03-24 10:00:00,46222.05,46275.35,46207.05,46274.35,837,130,0
2026-03-24 10:05:00,46274.35,46336.35,46266.05,46313.05,870,130,0
2026-03-24 10:10:00,46312.35,46394.35,46312.35,46366.35,985,130,0
2026-03-24 10:15:00,46366.35,46399.35,46338.35,46349.35,1082,130,0
2026-03-24 10:20:00,46348.35,46354.35,46311.35,46326.05,921,130,0
2026-03-24 10:25:00,46325.35,46347.35,46307.05,46330.35,777,130,0
2026-03-24 10:30:00,46330.05,46341.35,46277.35,46288.05,798,130,0
2026-03-24 10:35:00,46288.05,46316.35,46276.05,46299.35,735,130,0
2026-03-24 10:40:00,46299.05,46328.35,46289.55,46317.05,619,130,0
2026-03-24 10:45:00,46317.05,46318.35,46287.35,46309.05,631,130,0
2026-03-24 10:50:00,46309.35,46334.35,46289.55,46314.05,714,130,0
2026-03-24 10:55:00,46313.05,46346.35,46305.05,46340.05,781,130,0
2026-03-24 11:00:00,46341.05,46362.05,46304.55,46352.55,1233,130,0
2026-03-24 11:05:00,46352.55,46397.05,46340.55,46368.55,1161,130,0
2026-03-24 11:10:00,46370.05,46378.05,46339.55,46352.05,1043,130,0
2026-03-24 11:15:00,46351.05,46379.05,46252.35,46252.35,1087,130,0
2026-03-24 11:20:00,46252.35,46280.05,46231.05,46241.55,1162,130,0
2026-03-24 11:25:00,46240.55,46243.55,46199.55,46210.05,1082,130,0
2026-03-24 11:30:00,46209.7,46241.05,46185.05,46221.55,940,130,0
2026-03-24 11:35:00,46220.05,46265.05,46207.55,46228.55,858,130,0
2026-03-24 11:40:00,46229.55,46260.05,46191.05,46198.55,898,130,0
2026-03-24 11:45:00,46199.55,46256.05,46199.55,46233.05,987,130,0
2026-03-24 11:50:00,46232.55,46254.05,46161.55,46191.55,1149,130,0
2026-03-24 11:55:00,46192.05,46207.05,46152.55,46175.05,981,130,0
2026-03-24 12:00:00,46176.05,46204.05,46152.7,46198.55,1008,130,0
2026-03-24 12:05:00,46199.05,46206.05,46102.55,46106.05,994,130,0
2026-03-24 12:10:00,46106.55,46139.55,46043.05,46046.05,1024,130,0
